,composition,Atoms,Ind Charges,reduced_formula,mp-id,icsd_id,Charge_prob_per_ele,Charge_prob,normalized_charge_prob,Intrastate,Interstate
147,Rb3Pb8Br4,"[3, 8, 4]","[[1], [-1, 2], [-1]]",Rb3(Pb2Br)4,[],[],"[1.0, 0.308875, 0.881]",0.272118875,0.68335177,FALSE,FALSE
148,Rb3Pb8Br7,"[3, 8, 7]","[[1], [-1, 2], [-1]]",Rb3Pb8Br7,[],[],"[1.0, 0.3375, 0.881]",0.2973375,0.746681416,FALSE,FALSE
149,Rb3Pb9Br6,"[3, 9, 6]","[[1], [-1, 2], [-1]]",RbPb3Br2,[],[],"[1.0, 0.3247777777777778, 0.881]",0.286129222,0.718534907,FALSE,FALSE
150,Rb3Pb10Br2,"[3, 10, 2]","[[1], [-1, 2], [-1]]",Rb3(Pb5Br)2,[],[],"[1.0, 0.2917, 0.881]",0.2569877,0.645353982,FALSE,FALSE
151,Rb3Pb10Br5,"[3, 10, 5]","[[1], [-1, 2], [-1]]",Rb3(Pb2Br)5,[],[],"[1.0, 0.3146, 0.881]",0.2771626,0.696017699,FALSE,FALSE
152,Rb3Pb11Br1,"[3, 11, 1]","[[1], [-1, 2], [-1]]",Rb3Pb11Br,[],[],"[1.0, 0.28545454545454546, 0.881]",0.251485455,0.631536605,FALSE,FALSE
153,Rb3Pb11Br4,"[3, 11, 4]","[[1], [-1, 2], [-1]]",Rb3Pb11Br4,[],[],"[1.0, 0.30627272727272725, 0.881]",0.269826273,0.677594529,FALSE,FALSE
154,Rb3Pb12Br3,"[3, 12, 3]","[[1], [-1, 2], [-1]]",RbPb4Br,[],[],"[1.0, 0.29933333333333334, 0.881]",0.263712667,0.662241888,FALSE,FALSE
155,Rb3Pb13Br2,"[3, 13, 2]","[[1], [-1, 2], [-1]]",Rb3Pb13Br2,[],[],"[1.0, 0.29346153846153844, 0.881]",0.258539615,0.649251191,FALSE,FALSE
156,Rb3Pb14Br1,"[3, 14, 1]","[[1], [-1, 2], [-1]]",Rb3Pb14Br,[],[],"[1.0, 0.2884285714285714, 0.881]",0.254105571,0.638116308,FALSE,FALSE
157,Rb4Pb1Br3,"[4, 1, 3]","[[1], [-1], [-1]]",Rb4PbBr3,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
158,Rb4Pb1Br6,"[4, 1, 6]","[[1], [2], [-1]]",Rb4PbBr6,mp-28564,[65300],"[1.0, 0.452, 0.881]",0.398212,1,TRUE,TRUE
159,Rb4Pb2Br5,"[4, 2, 5]","[[1], [-1, 2], [-1]]",Rb4Pb2Br5,[],[],"[1.0, 0.3375, 0.881]",0.2973375,0.746681416,TRUE,FALSE
160,Rb4Pb3Br1,"[4, 3, 1]","[[1], [-1], [-1]]",Rb4Pb3Br,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
161,Rb4Pb3Br4,"[4, 3, 4]","[[1], [-1, 2], [-1]]",Rb4Pb3Br4,[],[],"[1.0, 0.29933333333333334, 0.881]",0.263712667,0.662241888,FALSE,FALSE
162,Rb4Pb3Br7,"[4, 3, 7]","[[1], [-1, 2], [-1]]",Rb4Pb3Br7,[],[],"[1.0, 0.3756666666666667, 0.881]",0.330962333,0.831120944,TRUE,FALSE
163,Rb4Pb3Br10,"[4, 3, 10]","[[1], [2], [-1]]",Rb4Pb3Br10,[],[],"[1.0, 0.452, 0.881]",0.398212,1,TRUE,FALSE
164,Rb4Pb4Br3,"[4, 4, 3]","[[1], [-1, 2], [-1]]",Rb4Pb4Br3,[],[],"[1.0, 0.28025, 0.881]",0.24690025,0.620022124,FALSE,FALSE
165,Rb4Pb4Br9,"[4, 4, 9]","[[1], [-1, 2], [-1]]",Rb4Pb4Br9,[],[],"[1.0, 0.39475, 0.881]",0.34777475,0.873340708,TRUE,FALSE
166,Rb4Pb5Br2,"[4, 5, 2]","[[1], [-1, 2], [-1]]",Rb4Pb5Br2,[],[],"[1.0, 0.2688, 0.881]",0.2368128,0.594690265,FALSE,FALSE
167,Rb4Pb5Br5,"[4, 5, 5]","[[1], [-1, 2], [-1]]",Rb4(PbBr)5,[],[],"[1.0, 0.3146, 0.881]",0.2771626,0.696017699,FALSE,FALSE
168,Rb4Pb5Br8,"[4, 5, 8]","[[1], [-1, 2], [-1]]",Rb4Pb5Br8,[],[],"[1.0, 0.3604, 0.881]",0.3175124,0.797345133,FALSE,FALSE
169,Rb4Pb5Br11,"[4, 5, 11]","[[1], [-1, 2], [-1]]",Rb4Pb5Br11,[],[],"[1.0, 0.4062, 0.881]",0.3578622,0.898672566,TRUE,FALSE
170,Rb4Pb6Br1,"[4, 6, 1]","[[1], [-1, 2], [-1]]",Rb4Pb6Br,[],[],"[1.0, 0.26116666666666666, 0.881]",0.230087833,0.57780236,FALSE,FALSE
171,Rb4Pb6Br7,"[4, 6, 7]","[[1], [-1, 2], [-1]]",Rb4Pb6Br7,[],[],"[1.0, 0.3375, 0.881]",0.2973375,0.746681416,FALSE,FALSE
172,Rb4Pb7Br3,"[4, 7, 3]","[[1], [-1, 2], [-1]]",Rb4Pb7Br3,[],[],"[1.0, 0.2884285714285714, 0.881]",0.254105571,0.638116308,FALSE,FALSE
173,Rb4Pb7Br6,"[4, 7, 6]","[[1], [-1, 2], [-1]]",Rb4Pb7Br6,[],[],"[1.0, 0.3211428571428572, 0.881]",0.282926857,0.710493047,FALSE,FALSE
174,Rb4Pb7Br9,"[4, 7, 9]","[[1], [-1, 2], [-1]]",Rb4Pb7Br9,[],[],"[1.0, 0.35385714285714287, 0.881]",0.311748143,0.782869785,FALSE,FALSE
175,Rb4Pb8Br5,"[4, 8, 5]","[[1], [-1, 2], [-1]]",Rb4Pb8Br5,[],[],"[1.0, 0.308875, 0.881]",0.272118875,0.68335177,FALSE,FALSE
176,Rb4Pb9Br1,"[4, 9, 1]","[[1], [-1, 2], [-1]]",Rb4Pb9Br,[],[],"[1.0, 0.2738888888888889, 0.881]",0.241296111,0.605948869,FALSE,FALSE
177,Rb4Pb9Br4,"[4, 9, 4]","[[1], [-1, 2], [-1]]",Rb4Pb9Br4,[],[],"[1.0, 0.29933333333333334, 0.881]",0.263712667,0.662241888,FALSE,FALSE
178,Rb4Pb9Br7,"[4, 9, 7]","[[1], [-1, 2], [-1]]",Rb4Pb9Br7,[],[],"[1.0, 0.3247777777777778, 0.881]",0.286129222,0.718534907,FALSE,FALSE
179,Rb4Pb10Br3,"[4, 10, 3]","[[1], [-1, 2], [-1]]",Rb4Pb10Br3,[],[],"[1.0, 0.2917, 0.881]",0.2569877,0.645353982,FALSE,FALSE
180,Rb4Pb11Br2,"[4, 11, 2]","[[1], [-1, 2], [-1]]",Rb4Pb11Br2,[],[],"[1.0, 0.28545454545454546, 0.881]",0.251485455,0.631536605,FALSE,FALSE
181,Rb4Pb11Br5,"[4, 11, 5]","[[1], [-1, 2], [-1]]",Rb4Pb11Br5,[],[],"[1.0, 0.30627272727272725, 0.881]",0.269826273,0.677594529,FALSE,FALSE
182,Rb4Pb12Br1,"[4, 12, 1]","[[1], [-1, 2], [-1]]",Rb4Pb12Br,[],[],"[1.0, 0.28025, 0.881]",0.24690025,0.620022124,FALSE,FALSE
183,Rb4Pb13Br3,"[4, 13, 3]","[[1], [-1, 2], [-1]]",Rb4Pb13Br3,[],[],"[1.0, 0.29346153846153844, 0.881]",0.258539615,0.649251191,FALSE,FALSE
184,Rb4Pb15Br1,"[4, 15, 1]","[[1], [-1, 2], [-1]]",Rb4Pb15Br,[],[],"[1.0, 0.2840666666666667, 0.881]",0.250262733,0.628466077,FALSE,FALSE
185,Rb5Pb1Br4,"[5, 1, 4]","[[1], [-1], [-1]]",Rb5PbBr4,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
186,Rb5Pb1Br7,"[5, 1, 7]","[[1], [2], [-1]]",Rb5PbBr7,[],[],"[1.0, 0.452, 0.881]",0.398212,1,FALSE,FALSE
187,Rb5Pb2Br3,"[5, 2, 3]","[[1], [-1], [-1]]",Rb5Pb2Br3,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
188,Rb5Pb2Br6,"[5, 2, 6]","[[1], [-1, 2], [-1]]",Rb5(PbBr3)2,[],[],"[1.0, 0.3375, 0.881]",0.2973375,0.746681416,FALSE,FALSE
189,Rb5Pb2Br9,"[5, 2, 9]","[[1], [2], [-1]]",Rb5Pb2Br9,[],[],"[1.0, 0.452, 0.881]",0.398212,1,TRUE,FALSE
190,Rb5Pb3Br2,"[5, 3, 2]","[[1], [-1], [-1]]",Rb5Pb3Br2,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
191,Rb5Pb3Br5,"[5, 3, 5]","[[1], [-1, 2], [-1]]",Rb5Pb3Br5,[],[],"[1.0, 0.29933333333333334, 0.881]",0.263712667,0.662241888,FALSE,FALSE
192,Rb5Pb3Br8,"[5, 3, 8]","[[1], [-1, 2], [-1]]",Rb5Pb3Br8,[],[],"[1.0, 0.3756666666666667, 0.881]",0.330962333,0.831120944,TRUE,FALSE
193,Rb5Pb3Br11,"[5, 3, 11]","[[1], [2], [-1]]",Rb5Pb3Br11,[],[],"[1.0, 0.452, 0.881]",0.398212,1,TRUE,FALSE
194,Rb5Pb4Br1,"[5, 4, 1]","[[1], [-1], [-1]]",Rb5Pb4Br,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
195,Rb5Pb4Br4,"[5, 4, 4]","[[1], [-1, 2], [-1]]",Rb5(PbBr)4,[],[],"[1.0, 0.28025, 0.881]",0.24690025,0.620022124,FALSE,FALSE
196,Rb5Pb4Br7,"[5, 4, 7]","[[1], [-1, 2], [-1]]",Rb5Pb4Br7,[],[],"[1.0, 0.3375, 0.881]",0.2973375,0.746681416,FALSE,FALSE
197,Rb5Pb4Br10,"[5, 4, 10]","[[1], [-1, 2], [-1]]",Rb5(Pb2Br5)2,[],[],"[1.0, 0.39475, 0.881]",0.34777475,0.873340708,TRUE,FALSE
198,Rb5Pb5Br3,"[5, 5, 3]","[[1], [-1, 2], [-1]]",Rb5Pb5Br3,[],[],"[1.0, 0.2688, 0.881]",0.2368128,0.594690265,FALSE,FALSE
199,Rb5Pb5Br6,"[5, 5, 6]","[[1], [-1, 2], [-1]]",Rb5Pb5Br6,[],[],"[1.0, 0.3146, 0.881]",0.2771626,0.696017699,FALSE,FALSE
200,Rb5Pb5Br9,"[5, 5, 9]","[[1], [-1, 2], [-1]]",Rb5Pb5Br9,[],[],"[1.0, 0.3604, 0.881]",0.3175124,0.797345133,FALSE,FALSE
201,Rb5Pb6Br2,"[5, 6, 2]","[[1], [-1, 2], [-1]]",Rb5(Pb3Br)2,[],[],"[1.0, 0.26116666666666666, 0.881]",0.230087833,0.57780236,FALSE,FALSE
202,Rb5Pb6Br5,"[5, 6, 5]","[[1], [-1, 2], [-1]]",Rb5Pb6Br5,[],[],"[1.0, 0.29933333333333334, 0.881]",0.263712667,0.662241888,FALSE,FALSE
203,Rb5Pb6Br8,"[5, 6, 8]","[[1], [-1, 2], [-1]]",Rb5(Pb3Br4)2,[],[],"[1.0, 0.3375, 0.881]",0.2973375,0.746681416,FALSE,FALSE
204,Rb5Pb7Br1,"[5, 7, 1]","[[1], [-1, 2], [-1]]",Rb5Pb7Br,[],[],"[1.0, 0.2557142857142857, 0.881]",0.225284286,0.56573957,FALSE,FALSE
205,Rb5Pb7Br4,"[5, 7, 4]","[[1], [-1, 2], [-1]]",Rb5Pb7Br4,[],[],"[1.0, 0.2884285714285714, 0.881]",0.254105571,0.638116308,FALSE,FALSE
206,Rb5Pb7Br7,"[5, 7, 7]","[[1], [-1, 2], [-1]]",Rb5(PbBr)7,[],[],"[1.0, 0.3211428571428572, 0.881]",0.282926857,0.710493047,FALSE,FALSE
207,Rb5Pb8Br3,"[5, 8, 3]","[[1], [-1, 2], [-1]]",Rb5Pb8Br3,[],[],"[1.0, 0.28025, 0.881]",0.24690025,0.620022124,FALSE,FALSE
208,Rb5Pb8Br6,"[5, 8, 6]","[[1], [-1, 2], [-1]]",Rb5(Pb4Br3)2,[],[],"[1.0, 0.308875, 0.881]",0.272118875,0.68335177,FALSE,FALSE
209,Rb5Pb9Br2,"[5, 9, 2]","[[1], [-1, 2], [-1]]",Rb5Pb9Br2,[],[],"[1.0, 0.2738888888888889, 0.881]",0.241296111,0.605948869,FALSE,FALSE
210,Rb5Pb9Br5,"[5, 9, 5]","[[1], [-1, 2], [-1]]",Rb5Pb9Br5,[],[],"[1.0, 0.29933333333333334, 0.881]",0.263712667,0.662241888,FALSE,FALSE
211,Rb5Pb10Br1,"[5, 10, 1]","[[1], [-1, 2], [-1]]",Rb5Pb10Br,[],[],"[1.0, 0.2688, 0.881]",0.2368128,0.594690265,FALSE,FALSE
212,Rb5Pb10Br4,"[5, 10, 4]","[[1], [-1, 2], [-1]]",Rb5(Pb5Br2)2,[],[],"[1.0, 0.2917, 0.881]",0.2569877,0.645353982,FALSE,FALSE
213,Rb5Pb11Br3,"[5, 11, 3]","[[1], [-1, 2], [-1]]",Rb5Pb11Br3,[],[],"[1.0, 0.28545454545454546, 0.881]",0.251485455,0.631536605,FALSE,FALSE
214,Rb5Pb12Br2,"[5, 12, 2]","[[1], [-1, 2], [-1]]",Rb5(Pb6Br)2,[],[],"[1.0, 0.28025, 0.881]",0.24690025,0.620022124,FALSE,FALSE
215,Rb5Pb13Br1,"[5, 13, 1]","[[1], [-1, 2], [-1]]",Rb5Pb13Br,[],[],"[1.0, 0.27584615384615385, 0.881]",0.243020462,0.610279101,FALSE,FALSE
216,Rb6Pb1Br5,"[6, 1, 5]","[[1], [-1], [-1]]",Rb6PbBr5,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
217,Rb6Pb1Br8,"[6, 1, 8]","[[1], [2], [-1]]",Rb6PbBr8,[],[],"[1.0, 0.452, 0.881]",0.398212,1,FALSE,FALSE
218,Rb6Pb2Br7,"[6, 2, 7]","[[1], [-1, 2], [-1]]",Rb6Pb2Br7,[],[],"[1.0, 0.3375, 0.881]",0.2973375,0.746681416,FALSE,FALSE
219,Rb6Pb3Br6,"[6, 3, 6]","[[1], [-1, 2], [-1]]",Rb2PbBr2,[],[],"[1.0, 0.29933333333333334, 0.881]",0.263712667,0.662241888,FALSE,FALSE
220,Rb6Pb3Br9,"[6, 3, 9]","[[1], [-1, 2], [-1]]",Rb2PbBr3,[],[],"[1.0, 0.3756666666666667, 0.881]",0.330962333,0.831120944,TRUE,FALSE
221,Rb6Pb4Br5,"[6, 4, 5]","[[1], [-1, 2], [-1]]",Rb6Pb4Br5,[],[],"[1.0, 0.28025, 0.881]",0.24690025,0.620022124,FALSE,FALSE
222,Rb6Pb5Br1,"[6, 5, 1]","[[1], [-1], [-1]]",Rb6Pb5Br,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
223,Rb6Pb5Br4,"[6, 5, 4]","[[1], [-1, 2], [-1]]",Rb6Pb5Br4,[],[],"[1.0, 0.2688, 0.881]",0.2368128,0.594690265,FALSE,FALSE
224,Rb6Pb5Br7,"[6, 5, 7]","[[1], [-1, 2], [-1]]",Rb6Pb5Br7,[],[],"[1.0, 0.3146, 0.881]",0.2771626,0.696017699,FALSE,FALSE
225,Rb6Pb6Br3,"[6, 6, 3]","[[1], [-1, 2], [-1]]",Rb2Pb2Br,[],[],"[1.0, 0.26116666666666666, 0.881]",0.230087833,0.57780236,FALSE,FALSE
226,Rb6Pb7Br2,"[6, 7, 2]","[[1], [-1, 2], [-1]]",Rb6Pb7Br2,[],[],"[1.0, 0.2557142857142857, 0.881]",0.225284286,0.56573957,FALSE,FALSE
227,Rb6Pb7Br5,"[6, 7, 5]","[[1], [-1, 2], [-1]]",Rb6Pb7Br5,[],[],"[1.0, 0.2884285714285714, 0.881]",0.254105571,0.638116308,FALSE,FALSE
228,Rb6Pb8Br1,"[6, 8, 1]","[[1], [-1, 2], [-1]]",Rb6Pb8Br,[],[],"[1.0, 0.251625, 0.881]",0.221681625,0.556692478,FALSE,FALSE
229,Rb6Pb9Br3,"[6, 9, 3]","[[1], [-1, 2], [-1]]",Rb2Pb3Br,[],[],"[1.0, 0.2738888888888889, 0.881]",0.241296111,0.605948869,FALSE,FALSE
230,Rb6Pb11Br1,"[6, 11, 1]","[[1], [-1, 2], [-1]]",Rb6Pb11Br,[],[],"[1.0, 0.26463636363636367, 0.881]",0.233144636,0.585478681,FALSE,FALSE
231,Rb7Pb1Br6,"[7, 1, 6]","[[1], [-1], [-1]]",Rb7PbBr6,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
232,Rb7Pb1Br9,"[7, 1, 9]","[[1], [2], [-1]]",Rb7PbBr9,[],[],"[1.0, 0.452, 0.881]",0.398212,1,FALSE,FALSE
233,Rb7Pb2Br5,"[7, 2, 5]","[[1], [-1], [-1]]",Rb7Pb2Br5,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
234,Rb7Pb2Br8,"[7, 2, 8]","[[1], [-1, 2], [-1]]",Rb7(PbBr4)2,[],[],"[1.0, 0.3375, 0.881]",0.2973375,0.746681416,FALSE,FALSE
235,Rb7Pb2Br11,"[7, 2, 11]","[[1], [2], [-1]]",Rb7Pb2Br11,[],[],"[1.0, 0.452, 0.881]",0.398212,1,TRUE,FALSE
236,Rb7Pb3Br4,"[7, 3, 4]","[[1], [-1], [-1]]",Rb7Pb3Br4,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
237,Rb7Pb3Br7,"[7, 3, 7]","[[1], [-1, 2], [-1]]",Rb7Pb3Br7,[],[],"[1.0, 0.29933333333333334, 0.881]",0.263712667,0.662241888,FALSE,FALSE
238,Rb7Pb3Br10,"[7, 3, 10]","[[1], [-1, 2], [-1]]",Rb7Pb3Br10,[],[],"[1.0, 0.3756666666666667, 0.881]",0.330962333,0.831120944,TRUE,FALSE
239,Rb7Pb4Br3,"[7, 4, 3]","[[1], [-1], [-1]]",Rb7Pb4Br3,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
240,Rb7Pb4Br6,"[7, 4, 6]","[[1], [-1, 2], [-1]]",Rb7(Pb2Br3)2,[],[],"[1.0, 0.28025, 0.881]",0.24690025,0.620022124,FALSE,FALSE
241,Rb7Pb4Br9,"[7, 4, 9]","[[1], [-1, 2], [-1]]",Rb7Pb4Br9,[],[],"[1.0, 0.3375, 0.881]",0.2973375,0.746681416,TRUE,FALSE
242,Rb7Pb5Br2,"[7, 5, 2]","[[1], [-1], [-1]]",Rb7Pb5Br2,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
243,Rb7Pb5Br5,"[7, 5, 5]","[[1], [-1, 2], [-1]]",Rb7(PbBr)5,[],[],"[1.0, 0.2688, 0.881]",0.2368128,0.594690265,FALSE,FALSE
244,Rb7Pb5Br8,"[7, 5, 8]","[[1], [-1, 2], [-1]]",Rb7Pb5Br8,[],[],"[1.0, 0.3146, 0.881]",0.2771626,0.696017699,FALSE,FALSE
245,Rb7Pb6Br1,"[7, 6, 1]","[[1], [-1], [-1]]",Rb7Pb6Br,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
246,Rb7Pb6Br4,"[7, 6, 4]","[[1], [-1, 2], [-1]]",Rb7(Pb3Br2)2,[],[],"[1.0, 0.26116666666666666, 0.881]",0.230087833,0.57780236,FALSE,FALSE
247,Rb7Pb6Br7,"[7, 6, 7]","[[1], [-1, 2], [-1]]",Rb7Pb6Br7,[],[],"[1.0, 0.29933333333333334, 0.881]",0.263712667,0.662241888,FALSE,FALSE
248,Rb7Pb7Br3,"[7, 7, 3]","[[1], [-1, 2], [-1]]",Rb7Pb7Br3,[],[],"[1.0, 0.2557142857142857, 0.881]",0.225284286,0.56573957,FALSE,FALSE
249,Rb7Pb7Br6,"[7, 7, 6]","[[1], [-1, 2], [-1]]",Rb7Pb7Br6,[],[],"[1.0, 0.2884285714285714, 0.881]",0.254105571,0.638116308,FALSE,FALSE
250,Rb7Pb8Br2,"[7, 8, 2]","[[1], [-1, 2], [-1]]",Rb7(Pb4Br)2,[],[],"[1.0, 0.251625, 0.881]",0.221681625,0.556692478,FALSE,FALSE
251,Rb7Pb8Br5,"[7, 8, 5]","[[1], [-1, 2], [-1]]",Rb7Pb8Br5,[],[],"[1.0, 0.28025, 0.881]",0.24690025,0.620022124,FALSE,FALSE
252,Rb7Pb9Br1,"[7, 9, 1]","[[1], [-1, 2], [-1]]",Rb7Pb9Br,[],[],"[1.0, 0.24844444444444444, 0.881]",0.218879556,0.549655851,FALSE,FALSE
253,Rb7Pb9Br4,"[7, 9, 4]","[[1], [-1, 2], [-1]]",Rb7Pb9Br4,[],[],"[1.0, 0.2738888888888889, 0.881]",0.241296111,0.605948869,FALSE,FALSE
254,Rb7Pb10Br3,"[7, 10, 3]","[[1], [-1, 2], [-1]]",Rb7Pb10Br3,[],[],"[1.0, 0.2688, 0.881]",0.2368128,0.594690265,FALSE,FALSE
255,Rb7Pb11Br2,"[7, 11, 2]","[[1], [-1, 2], [-1]]",Rb7Pb11Br2,[],[],"[1.0, 0.26463636363636367, 0.881]",0.233144636,0.585478681,FALSE,FALSE
256,Rb7Pb12Br1,"[7, 12, 1]","[[1], [-1, 2], [-1]]",Rb7Pb12Br,[],[],"[1.0, 0.26116666666666666, 0.881]",0.230087833,0.57780236,FALSE,FALSE
257,Rb8Pb1Br7,"[8, 1, 7]","[[1], [-1], [-1]]",Rb8PbBr7,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
258,Rb8Pb1Br10,"[8, 1, 10]","[[1], [2], [-1]]",Rb8PbBr10,[],[],"[1.0, 0.452, 0.881]",0.398212,1,FALSE,FALSE
259,Rb8Pb2Br9,"[8, 2, 9]","[[1], [-1, 2], [-1]]",Rb8Pb2Br9,[],[],"[1.0, 0.3375, 0.881]",0.2973375,0.746681416,FALSE,FALSE
260,Rb8Pb3Br5,"[8, 3, 5]","[[1], [-1], [-1]]",Rb8Pb3Br5,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
261,Rb8Pb3Br8,"[8, 3, 8]","[[1], [-1, 2], [-1]]",Rb8Pb3Br8,[],[],"[1.0, 0.29933333333333334, 0.881]",0.263712667,0.662241888,FALSE,FALSE
262,Rb8Pb4Br7,"[8, 4, 7]","[[1], [-1, 2], [-1]]",Rb8Pb4Br7,[],[],"[1.0, 0.28025, 0.881]",0.24690025,0.620022124,FALSE,FALSE
263,Rb8Pb5Br3,"[8, 5, 3]","[[1], [-1], [-1]]",Rb8Pb5Br3,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
264,Rb8Pb5Br6,"[8, 5, 6]","[[1], [-1, 2], [-1]]",Rb8Pb5Br6,[],[],"[1.0, 0.2688, 0.881]",0.2368128,0.594690265,FALSE,FALSE
265,Rb8Pb6Br5,"[8, 6, 5]","[[1], [-1, 2], [-1]]",Rb8Pb6Br5,[],[],"[1.0, 0.26116666666666666, 0.881]",0.230087833,0.57780236,FALSE,FALSE
266,Rb8Pb7Br1,"[8, 7, 1]","[[1], [-1], [-1]]",Rb8Pb7Br,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
267,Rb8Pb7Br4,"[8, 7, 4]","[[1], [-1, 2], [-1]]",Rb8Pb7Br4,[],[],"[1.0, 0.2557142857142857, 0.881]",0.225284286,0.56573957,FALSE,FALSE
268,Rb8Pb8Br3,"[8, 8, 3]","[[1], [-1, 2], [-1]]",Rb8Pb8Br3,[],[],"[1.0, 0.251625, 0.881]",0.221681625,0.556692478,FALSE,FALSE
269,Rb8Pb9Br2,"[8, 9, 2]","[[1], [-1, 2], [-1]]",Rb8Pb9Br2,[],[],"[1.0, 0.24844444444444444, 0.881]",0.218879556,0.549655851,FALSE,FALSE
270,Rb8Pb10Br1,"[8, 10, 1]","[[1], [-1, 2], [-1]]",Rb8Pb10Br,[],[],"[1.0, 0.2459, 0.881]",0.2166379,0.544026549,FALSE,FALSE
271,Rb9Pb1Br8,"[9, 1, 8]","[[1], [-1], [-1]]",Rb9PbBr8,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
272,Rb9Pb2Br7,"[9, 2, 7]","[[1], [-1], [-1]]",Rb9Pb2Br7,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
273,Rb9Pb4Br5,"[9, 4, 5]","[[1], [-1], [-1]]",Rb9Pb4Br5,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
274,Rb9Pb5Br4,"[9, 5, 4]","[[1], [-1], [-1]]",Rb9Pb5Br4,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
275,Rb9Pb7Br2,"[9, 7, 2]","[[1], [-1], [-1]]",Rb9Pb7Br2,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
276,Rb9Pb8Br1,"[9, 8, 1]","[[1], [-1], [-1]]",Rb9Pb8Br,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
277,Rb10Pb1Br9,"[10, 1, 9]","[[1], [-1], [-1]]",Rb10PbBr9,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
278,Rb10Pb3Br7,"[10, 3, 7]","[[1], [-1], [-1]]",Rb10Pb3Br7,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
279,Rb10Pb7Br3,"[10, 7, 3]","[[1], [-1], [-1]]",Rb10Pb7Br3,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
280,Rb10Pb9Br1,"[10, 9, 1]","[[1], [-1], [-1]]",Rb10Pb9Br,[],[],"[1.0, 0.223, 0.881]",0.196463,0.493362832,FALSE,FALSE
281,Rb1Pb1I3,"[1, 1, 3]","[[1], [2], [-1]]",RbPbI3,mp-23517,"[6067, 161482, 161483]","[1.0, 0.452, 0.906]",0.409512,1,TRUE,TRUE
282,Rb1Pb2I2,"[1, 2, 2]","[[1], [-1, 2], [-1]]",Rb(PbI)2,[],[],"[1.0, 0.3375, 0.906]",0.305775,0.746681416,FALSE,FALSE
283,Rb1Pb2I5,"[1, 2, 5]","[[1], [2], [-1]]",RbPb2I5,[],[],"[1.0, 0.452, 0.906]",0.409512,1,FALSE,TRUE
284,Rb1Pb3I1,"[1, 3, 1]","[[1], [-1, 2], [-1]]",RbPb3I,[],[],"[1.0, 0.29933333333333334, 0.906]",0.271196,0.662241888,FALSE,FALSE
285,Rb1Pb3I4,"[1, 3, 4]","[[1], [-1, 2], [-1]]",RbPb3I4,[],[],"[1.0, 0.3756666666666667, 0.906]",0.340354,0.831120944,FALSE,FALSE
286,Rb1Pb3I7,"[1, 3, 7]","[[1], [2], [-1]]",RbPb3I7,[],[],"[1.0, 0.452, 0.906]",0.409512,1,FALSE,FALSE
287,Rb1Pb4I3,"[1, 4, 3]","[[1], [-1, 2], [-1]]",RbPb4I3,[],[],"[1.0, 0.3375, 0.906]",0.305775,0.746681416,FALSE,FALSE
288,Rb1Pb4I6,"[1, 4, 6]","[[1], [-1, 2], [-1]]",Rb(Pb2I3)2,[],[],"[1.0, 0.39475, 0.906]",0.3576435,0.873340708,FALSE,FALSE
289,Rb1Pb4I9,"[1, 4, 9]","[[1], [2], [-1]]",RbPb4I9,[],[],"[1.0, 0.452, 0.906]",0.409512,1,FALSE,FALSE
